0,12.013813506010045,11.509678562417177
10240,14.532133630613679,14.25815103314345
20465,61.294485829472244,45.96387125775293
30680,74.62063685363827,51.52028802611533
40912,92.52993708282303,63.856369353225375
51160,71.86679296150545,54.179053075503205
61395,121.4516750679701,77.66125954310083
71629,134.44008154687322,87.78807736550169
81866,125.6983946488181,84.26417395561509
92155,172.57395513921944,99.7611592394014
102369,210.1805708979868,116.07659654934018
112553,231.54380446420407,116.11915557388531
122807,223.32741083333528,122.3259239325217
132998,245.94287105125255,125.9596549973963
143250,237.60860734017177,125.87695283364816
153385,519.6205141162226,162.26901707595815
163825,383.67974018751715,139.64986156055474
173855,101.48331950029537,57.185440550259585
184057,574.302380576145,156.4003660370772
194387,82.18821230414618,55.80796587499778
204675,531.8457510877748,144.31486519139318
214876,407.405112877191,120.33136636823846
225142,577.4849019512359,162.45071336336107
235284,509.98561196154327,158.7231151269658
245731,503.60752241745746,136.6800051457783
255702,399.30005063589044,159.5527725319397
266125,440.52373811945984,150.79237975701864
276368,471.50060259742935,134.44063683147724
286435,540.6335391808755,153.04097224714704
296691,525.5637846884872,152.6192654808715
307132,541.0820709242499,156.25685030521282
317211,585.2394450141541,159.99973291042872
327607,487.779928097749,135.95696604185179
337868,551.5488281742041,150.2265354905758
347966,564.8333084964619,161.47115208393984
358343,443.10264958873586,147.3871705719133
368616,535.0040690459701,153.30080568232967
378691,632.1209213301993,169.92254042882533
389047,580.8097307262434,157.52169573760818
399248,538.0174924044026,149.30756800334345
409455,499.2365590345582,147.18103199549736
419802,543.1536272249592,157.04145902748348
429945,554.5564395464231,158.69206787201946
440144,461.1481670189909,159.016622806359
450554,311.0418957076239,131.94091561892958
460614,630.5689212267142,176.56181171764183
470746,627.216479024703,170.48182737685372
481067,591.2996260804283,168.87030444563845
491422,574.1351296465175,169.32396391566215
501697,632.0425940296444,173.4018163764212
511880,548.1053197551241,131.99857755065239
522065,637.4572372543103,179.23378770111213
532369,581.9969975620376,163.75057974563975
542513,601.2601726061998,169.7185060470947
552864,597.2984084667697,171.34218814035285
563003,460.74389898170045,153.8248207314382
573154,577.6400971383732,170.42960579338376
583584,354.7501749151896,142.51576030527272
593789,584.236028176767,171.06727077784225
604115,559.1749574684017,174.98367539635723
614194,641.5838049608822,177.21835939103664
624570,385.1640040428683,127.02911319780118
634610,581.1093288209858,162.93893302563924
644988,560.3299620254375,163.59939523024724
655070,505.07249671874615,141.31135437645108
665528,545.5298704169646,153.13697909177435
675746,588.6965206793843,165.6342813003626
685857,558.2501648746055,145.50582988497285
696285,589.2124056045722,158.59174817356364
706482,581.065447851738,154.0930160781513
716667,289.5494382835169,135.608083010442
726855,615.8633307416288,172.5072506898288
737080,544.6174851746575,129.93819011021603
747468,558.1351174438241,161.15036173223788
757691,541.5953705444016,131.49261239540996
767923,429.8191799095046,164.37037779187003
778179,618.3100158410929,172.1806580074584
788365,486.4304782421154,167.14517881319773
798700,484.0763988505116,168.18097863577654
808922,121.91008060035533,79.10371331377253
819063,543.9933690330835,155.59316534888532
829298,641.2426073984985,179.0078316897727
839507,579.9924341009811,163.66884606123458
849664,639.9397921907799,176.93053767320782
859966,532.4447593311036,165.59446946859296
870121,566.1293401101474,152.12186651564986
880517,587.8006916688322,169.8665441026373
890702,551.2463865626454,153.70150859054615
900826,566.7477484551737,155.66530498359464
911237,603.7916125724167,170.92149630015325
921428,558.9898104728446,157.69480585766658
931650,492.04687734836335,160.6345297080849
942038,354.31078692359455,141.5074362394256
952220,594.9965290387509,176.07918146613002
962499,644.8948844107932,176.31615644230777
972592,589.2519086811928,165.33761708684762
982911,531.5556686577618,138.88270673470092
993277,562.3015503587056,157.0217061740613
