0,11.688305055863749,11.183469060414154
10240,15.041351550609397,14.746850484008448
20466,51.92645369969395,36.95376711739211
30714,63.134515761077644,48.106365088788195
40942,109.5763475698259,65.9122293501304
51120,112.27193689026606,71.88239851748845
61436,111.7431066727542,74.84116124677519
71623,131.48081818064088,84.21255694319996
81868,137.31282152329803,85.63237519958773
92146,152.14825616468008,90.48197244109588
102290,144.97118972576286,88.50394078075321
112624,142.69789387280176,89.26400383870663
122867,165.42292295894728,97.57229522740748
133107,216.88216393440229,121.30555845524727
143256,246.13525189417558,133.0308687733364
153461,226.23630954964315,123.17016864714333
163779,304.7979159620794,139.50992206202918
174029,340.2964714960544,154.4422511870219
184236,466.6823800296156,172.17882979430414
194484,584.650911476754,169.75675308812197
204784,560.6226350970708,165.75541097508162
214790,478.4969573685069,164.01348003142127
225217,578.9630057343048,180.88367495499202
235226,617.4669040376962,186.28847501277178
245546,488.1023542071913,167.1803860222535
255813,652.6852855266205,188.7631325541348
266103,632.7166549847008,180.71888114739818
276406,675.8357738239065,190.3570008962495
286602,625.3640696276337,185.6277295074506
296691,366.3989975963312,159.36084210052886
307148,601.22757124194,160.9047080213481
317411,335.9884966983345,159.02707964331438
327538,655.4164120966005,185.8902931445201
337876,559.7020874417752,185.00626895251477
348041,526.1200807492874,179.57497933543604
358198,622.4293477885951,184.63551168958998
368500,691.2996126771063,194.29253780649137
378648,562.4393775891632,185.3024283848667
388926,591.3425371477392,176.67263390699236
399316,705.9039939371931,190.08881464889646
409412,588.4971839122137,187.4607905025232
419775,692.6871068623894,197.17878029512568
429848,551.3100508542556,181.03759707550702
440310,649.1591277930306,192.6350907627718
450422,657.8153950224427,193.75567455237655
460742,317.26710265168214,155.79848560003205
470876,647.3322919823288,195.13201065363157
481212,378.5401266828922,161.71765345800696
491431,732.8495452799239,202.59644159306777
501520,384.6533874685483,170.54719669107828
511956,599.8184312763462,199.14490082138155
522116,596.7728285066437,194.03621386502232
532463,743.3472831965698,210.39275173049958
542606,680.0681244249416,194.17603387416588
552882,759.3224379139575,210.62593817746415
563151,707.4844213047327,202.96543435801783
573358,701.0260249191473,201.39071156095824
583583,756.6952942958949,214.08690407403986
593859,469.5144967495798,189.78873060336278
604097,740.6718734528911,213.81601348429984
614371,701.5792634047949,205.442543786325
624609,653.752600755186,208.16530381823105
634673,732.6430195247403,209.2847924012586
645106,752.5772122757912,214.30292305399067
655261,777.9993949914322,218.03226421730272
665483,747.3278783296266,201.31806999357644
675679,573.0087892496463,197.3843135151654
686074,613.6358094732464,207.25130822686364
696320,728.6100765143724,217.2683799339256
706387,514.1778672411922,189.78407870519828
716799,723.1951781284747,203.58053547836374
726918,768.3449767293715,215.2202592877163
737261,720.0469564792833,206.81480909666013
747346,472.41823006835483,191.67876986583053
757549,736.9332800363682,208.178088527712
767879,680.8007334984638,212.76221510021523
778085,721.2745256572673,214.44758389161305
788213,720.3994643695805,214.10347479440327
798524,765.1958426347401,211.12571838898265
808729,765.886955887483,214.96522382315396
819084,649.1560745791649,205.86641218741718
829387,755.6767265031622,211.58036166551435
839486,714.5227955312076,203.73168361849594
849670,729.3242871892857,205.520868025704
860049,751.044680117097,207.21711823438557
870274,440.3138168303382,185.60193142629117
880352,731.8070775925519,206.92958737690262
890806,766.3322759720556,215.95903574279023
901063,755.4456881753139,213.20882723709423
911345,613.858573490626,198.83742637388724
921344,698.5082976017189,211.40676004339576
931731,748.537441190924,208.6827739814875
941945,742.0057213256556,211.1775486945131
952250,753.9194396960096,207.9918797272835
962379,747.5580136863294,213.9752055423432
972691,757.544609295701,208.20039542118693
982796,711.1772088951358,205.7659162714018
993080,756.4688704875064,216.27192576622053
