0,-0.49512428213244863,1.7626740012028557
10200,12.67967147516279,10.377249409231677
20450,14.7992262450165,14.118854016518721
30700,-3.3824776345870893,-1.906575332509798
40950,-10.950117144202485,-9.245857693188297
51200,32.956709989710696,25.762511890078272
61400,-14.06766163609168,-12.69086392349491
71650,-8.9135306298865,-6.649566646341365
81900,14.761579428624836,13.71489118487889
92150,8.998581569659185,8.164504409603856
102400,8.03178069252817,7.692907229033658
112600,16.15448665798092,12.880701921142007
122850,1.0406842434414316,1.8365739055041759
133100,24.669055999410237,19.35494380898942
143350,-0.4389332059817568,-0.09827328000105684
153600,14.044400053748152,13.07003381226044
163800,3.8783071996854512,4.500874560715826
174050,-0.9650398034229211,-0.2739348086567022
184300,9.48778395096921,7.3681395695455985
194550,10.691605981241782,8.31039775820319
204800,-1.6213268947543007,-0.9909780158324708
215000,-0.2219619756992861,0.2639303517503584
225250,2.2828317104703024,1.420907344697579
235500,-10.104368396611653,-8.166421118896102
245750,8.830260317189174,7.40361647065635
256000,21.67824081061976,18.28838632687805
266200,-2.1804715239781696,-2.642441662189985
276450,-1.3484281028331975,-0.6236854627733354
286700,2.0417939589284915,4.6192480290829465
296950,5.110445697910101,4.509057016877076
307200,18.231713865320316,15.643253039516939
317400,27.51367339427585,22.939527730786047
327650,8.32267332734864,7.521061369689639
337900,-7.8460068074525875,-6.55212519292722
348150,16.46033703998754,15.189472280804962
358400,5.2317814522747295,4.250735303596921
368600,13.336286746266882,10.716835853948924
378850,-4.472336478372606,-0.5415894425094059
389100,-4.437552816609723,-3.00941488846533
399350,8.176217076796586,3.091943862442001
409600,-4.621116973354596,-3.9034715688892088
419800,32.75038136349825,25.426634719025145
430050,9.005939353307326,7.416520695409035
440300,11.417131343279195,10.247059267300862
450550,14.888817153643284,13.448788131204928
460800,11.800840306504966,10.457708532751917
471000,18.476681415308583,16.140867599866546
481250,14.572579515052698,12.092448628791855
491500,17.628858680216354,16.169074795258208
501750,9.488237540632477,6.275196621263806
512000,-1.6948395509716319,-1.5134055636421744
522200,22.77558380668605,17.66174159635886
532450,17.977273834126507,15.31702921931126
542700,13.75235253914579,11.602039004744451
552950,12.667867047540915,10.128737873030227
563200,22.969804524799166,19.785504611941317
573400,10.952030097682306,6.909518962304803
583650,8.874513786356212,8.461761863407396
593900,-2.9980163818171555,-2.1381696816827853
604150,27.177376577347175,23.297493622086357
614400,14.120501681353081,11.916505995601096
624600,11.871195070601027,11.062180126007583
634850,9.979156170994926,8.068088687960525
645100,20.713337046612516,17.39955809225333
655350,8.562032830091717,7.425683065637106
665600,4.174365729981228,4.298036775272492
675800,26.72239587531365,21.906637134984848
686050,20.09566630621883,16.0034256142915
696300,20.678608678530793,18.03665088776602
706550,-2.5257005088897433,-1.9528236860989132
716800,29.709362501920737,22.851894848432348
727000,10.850506050121275,9.576707052784451
737250,10.926464518045066,9.722952038112785
747500,29.327747279548724,23.75236992893054
757750,16.733183143956456,13.540894650453815
768000,-7.078361607618702,-6.579507355797427
778200,-1.6920974785674858,-1.6316757070422152
788450,6.611801343519481,4.882466760078522
798700,28.051648359982355,22.725109792572326
808950,25.070449916836683,19.026468866043604
819200,10.421442082344601,8.618880704250591
829400,22.799873079376873,17.954656299715946
839650,20.35877533907343,15.3465964314107
849900,34.40902912614955,29.206412897628436
860150,24.713929426284448,20.633187749897772
870400,17.152438908891785,13.442810597114098
880600,-1.7223448770971772,-3.247855827648354
890850,15.227385740329298,12.555114104359653
901100,34.585789897325114,28.506088046386875
911350,15.356015505690454,10.20360508763549
921600,23.795453041829205,19.265710207673944
931800,33.94448629508872,29.48780023183955
942050,30.23163179717832,26.1494068860948
952300,31.75557997471336,24.57559975132882
962550,15.79326220743669,13.012592447119042
972800,5.897744322584498,4.020190263391368
983000,14.620443378118097,10.914158717455226
993250,12.955048530833547,9.508052029835032
